,CODIGO,nombre,FECHA_INST,altitud,latitud,longitud,FECHA_SUSP,ENTIDAD,CategId,DEMValue,COD_AH,COD_ZH,COD_SZH,NOM_AH,NOM_ZH,NOM_SZH,Akm2_SZH
8800,5102500128,RESERVA NATURAL LA PLANADA - AUT   [5102500128],2017-07-15 00:00:00,1835.0,1.15783333,-77.9765,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,1828,5,51,5102,Pacifico,Mira,Río Mira,4093.79860185
8801,51025020,RICAURTE [51025020],1968-01-15 00:00:00,1181.0,1.2,-77.98333333,1993-10-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,1274,5,51,5102,Pacifico,Mira,Río Mira,4093.79860185
8802,51025060,BIOTOPO - AUT [51025060],2005-12-12 00:00:00,512.0,1.40863889,-78.28161111,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,513,5,51,5102,Pacifico,Mira,Río Mira,4093.79860185
8803,51025070,RICAURTE - AUT [51025070],2005-12-15 00:00:00,1210.0,1.21533333,-77.99691666999999,2006-08-25 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,1211,5,51,5102,Pacifico,Mira,Río Mira,4093.79860185
8804,51025080,ALTAQUER - AUT [51025080],2007-02-27 00:00:00,110.0,1.24833333,-78.0925,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,999,5,51,5102,Pacifico,Mira,Río Mira,4093.79860185
8805,51025090,GRANJA EL MIRA - - AUT [51025090],2016-08-01 00:00:00,16.0,1.55019444,-78.69558332999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,8,5,51,5102,Pacifico,Mira,Río Mira,4093.79860185
8806,51027010,RICAURTE [51027010],1956-02-15 00:00:00,1149.0,1.16666667,-77.96666667,1980-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,1522,5,51,5102,Pacifico,Mira,Río Mira,4093.79860185
8807,51027020,PILISPI [51027020],1980-04-15 00:00:00,1259.0,1.20608333,-77.98513889,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,1178,5,51,5102,Pacifico,Mira,Río Mira,4093.79860185
8808,51027030,QUELVI [51027030],1980-05-15 00:00:00,915.0,1.21083333,-78.11,2016-01-06 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,927,5,51,5102,Pacifico,Mira,Río Mira,4093.79860185
8809,51027040,PALPIS [51027040],1980-05-15 00:00:00,930.0,1.22372222,-78.05325,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,935,5,51,5102,Pacifico,Mira,Río Mira,4093.79860185
8810,51027050,PIPIGUAY [51027050],1980-11-15 00:00:00,420.0,1.23694444,-78.09722222,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,717,5,51,5102,Pacifico,Mira,Río Mira,4093.79860185
8811,51027060,SAN JUAN MIRA - AUT [51027060],1980-12-15 00:00:00,2.0,1.42388889,-78.67027777999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,22,5,51,5102,Pacifico,Mira,Río Mira,4093.79860185
8812,51020050,GUAYACANA LA [51020050],1983-08-15 00:00:00,100.0,1.41461111,-78.43738889,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,245,5,51,5103,Pacifico,Mira,Río Rosario,833.053183495
8813,51025030,CANDELILLAS  [51025030],1962-01-15 00:00:00,20.0,1.45,-78.66666667,1965-11-15 00:00:00,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI,CO,17,5,51,5103,Pacifico,Mira,Río Rosario,833.053183495
8814,51025040,MIRA EL GRANJA [51025040],1974-03-15 00:00:00,16.0,1.56666667,-78.68333333,1987-03-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,RS,24,5,51,5103,Pacifico,Mira,Río Rosario,833.053183495
8815,51030020,COCO EL [51030020],1983-08-15 00:00:00,20.0,1.63372222,-78.62986111000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,14,5,51,5103,Pacifico,Mira,Río Rosario,833.053183495
8816,52010040,ROSAS [52010040],1952-01-15 00:00:00,1750.0,2.26238889,-76.73775,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,1732,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8817,52010050,PARRAGA [52010050],1968-01-15 00:00:00,1500.0,2.23225,-76.78786111000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PG,1266,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8818,52010070,ROSAS PARRAGA VIEJ  [52010070],1952-01-15 00:00:00,1500.0,2.25,-76.73333333,NaT,FEDERACION NACIONAL DE CAFETEROS,PG,1870,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8819,52020010,GUACHICONO [52020010],1971-03-15 00:00:00,720.0,2.04638889,-77.00305556,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,721,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8820,52020020,VEGA LA [52020020],1971-03-15 00:00:00,2272.0,2.005,-76.78166666999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,2143,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8821,52020050,RODEO EL [52020050],1967-02-15 00:00:00,1400.0,1.88016667,-76.99161111000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,1251,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8822,52020070,SANTIAGO [52020070],1971-03-15 00:00:00,2180.0,1.81416667,-76.78288889,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,2423,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8823,52020080,PELOTILLO EL  [52020080],1970-08-15 00:00:00,1880.0,1.85,-76.96666667,NaT,FEDERACION NACIONAL DE CAFETEROS,PM,1941,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8824,52020090,CHALGUAYACO  [52020090],1959-11-15 00:00:00,1880.0,1.85,-76.96666667,NaT,FEDERACION NACIONAL DE CAFETEROS,PG,1941,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8825,52020100,SIERRA LA [52020100],1965-10-15 00:00:00,1870.0,2.16666667,-76.76666666999999,1972-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,1603,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8826,52020110,BOLIVAR BOQUERON [52020110],1965-09-15 00:00:00,1350.0,1.83333333,-77.0,1972-05-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,1432,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8827,52020120,MERCADERES [52020120],1965-06-15 00:00:00,1180.0,1.78333333,-77.15,1971-04-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,1145,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8828,52020130,BOLIVAR  [52020130],1930-01-15 00:00:00,1900.0,1.85,-76.98333333,1949-12-15 00:00:00,MINISTERIO DE AGRICULTURA,PG,1848,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8829,52020140,BOLIVAR  [52020140],1959-11-15 00:00:00,1735.0,1.83333333,-77.0,NaT,FEDERACION NACIONAL DE CAFETEROS,PG,1432,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8830,52020150,RODEO EL MOP  [52020150],1967-02-15 00:00:00,1500.0,1.76666667,-77.03333332999999,1976-03-15 00:00:00,MINISTERIO DE OBRAS PUBLICAS,PG,2172,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8831,52020160,SANTIAGO MOP  [52020160],1970-06-15 00:00:00,3260.0,1.8,-76.8,1975-12-15 00:00:00,MINISTERIO DE OBRAS PUBLICAS,PG,2225,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8832,52020170,SAN PEDRO MOP  [52020170],1970-10-15 00:00:00,1600.0,2.16666667,-76.78333332999999,1976-01-15 00:00:00,MINISTERIO DE OBRAS PUBLICAS,PM,1455,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8833,52020180,QUEBRADILLAS [52020180],1994-06-15 00:00:00,3100.0,1.95097222,-76.73291667,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PG,3148,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8834,52020190,GUACHICONO [52020190],1994-06-15 00:00:00,2760.0,2.03,-76.67341667,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PG,2821,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8835,5202500132,SANTIAGO - AUT   [5202500132],2017-04-29 00:00:00,2440.0,1.81414167,-76.78283332999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,2422,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8836,52025010,BOLIVAR [52025010],1971-06-15 00:00:00,1510.0,1.82994444,-77.00402778,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,1377,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8837,52025020,MILAGROS LOS [52025020],1972-08-15 00:00:00,2300.0,1.75333333,-76.89166666999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,2188,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8838,52025070,VOLCAN SOTARA [52025070],2007-08-31 00:00:00,3386.0,2.06633333,-76.62877778,2010-09-29 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,3280,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8839,52025080,ESTRECHO PATIA  - AUT [52025080],2004-03-01 00:00:00,720.0,1.96,-77.12,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,589,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8840,52025090,LA SIERRA - AUT [52025090],2005-09-23 00:00:00,1870.0,2.19383333,-76.75033332999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,1908,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8841,52025501,LA VEGA  - AUT  [52025501],2014-07-16 19:00:00,1870.0,2.09294167,-76.81202778,NaT,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,CP,1644,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8842,52027010,GUACHICONO [52027010],1992-08-15 00:00:00,720.0,2.04638889,-77.00305556,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,721,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8843,52027020,PLAYA LA [52027020],1994-06-15 00:00:00,710.0,1.967,-77.00886111,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,696,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8844,52027030,PUENTE FIERRO - GUACHICONO [52027030],1994-06-15 00:00:00,900.0,2.1565,-76.899,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,925,5,52,5202,Pacifico,Patía,Río Guachicono,2639.92444956
8845,52030010,HIDROMAYO CASA MAQ [52030010],1965-01-15 00:00:00,1680.0,1.66666667,-77.0,1985-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,1800,5,52,5203,Pacifico,Patía,Río Mayo,878.129439414
8846,52030020,PRESA HIDROMAYO [52030020],1971-03-15 00:00:00,1770.0,1.65,-77.0,2008-03-31 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,2104,5,52,5203,Pacifico,Patía,Río Mayo,878.129439414
8847,52030030,UNION LA [52030030],1959-01-15 00:00:00,1745.0,1.58305556,-77.13266666999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,1927,5,52,5203,Pacifico,Patía,Río Mayo,878.129439414
8848,52030060,HIDROMAYO CAMP [52030060],1958-01-15 00:00:00,1820.0,1.66563889,-77.01497222,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,1663,5,52,5203,Pacifico,Patía,Río Mayo,878.129439414
8849,52030070,CRUZ LA 1 [52030070],1960-04-15 00:00:00,2248.0,1.6,-76.98333333,1971-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,2370,5,52,5203,Pacifico,Patía,Río Mayo,878.129439414
8850,52030110,UNION LA  [52030110],1951-08-15 00:00:00,1800.0,1.61666667,-77.15,NaT,FEDERACION NACIONAL DE CAFETEROS,PM,1443,5,52,5203,Pacifico,Patía,Río Mayo,878.129439414
8851,52035010,UNION LA  [52035010],1976-02-15 00:00:00,1800.0,1.61666667,-77.15,1991-01-15 00:00:00,FEDERACION NACIONAL DE CAFETEROS,ME,1443,5,52,5203,Pacifico,Patía,Río Mayo,878.129439414
8852,52035030,SAUCE EL  [52035030],1991-01-15 00:00:00,1800.0,1.61666667,-77.1,NaT,FEDERACION NACIONAL DE CAFETEROS,ME,1725,5,52,5203,Pacifico,Patía,Río Mayo,878.129439414
8853,52035501,EL SAUCE  - AUT  [52035501],2013-08-31 19:00:00,1609.0,1.61555556,-77.10971944,NaT,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,CP,1590,5,52,5203,Pacifico,Patía,Río Mayo,878.129439414
8854,52037010,CANADA LA [52037010],1960-07-15 00:00:00,1750.0,1.66566667,-77.01472222000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,1664,5,52,5203,Pacifico,Patía,Río Mayo,878.129439414
8855,52045090,EL COMUN [52045090],2007-04-26 19:00:00,3141.0,0.93263889,-77.62958332999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,3106,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8856,52050020,SAMANIEGO [52050020],1958-01-15 00:00:00,1700.0,1.34144444,-77.59141666999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,1475,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8857,52050030,SAMANIEGO [52050030],1958-01-15 00:00:00,1700.0,1.34144444,-77.59141666999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,1475,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8858,52050040,SANDONA [52050040],1963-09-15 00:00:00,20.0,1.32225,-77.47919444,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,1768,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8859,52050050,GUACHAVES [52050050],1972-07-15 00:00:00,2834.0,1.22063889,-77.67966666999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,2641,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8860,52050060,RIO BOBO [52050060],1965-01-15 00:00:00,364.0,1.0995,-77.29972222,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,2980,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8861,52050070,TUQUERRES [52050070],1958-01-15 00:00:00,3104.0,1.1,-77.6,1987-02-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,3113,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8862,52050080,TANGUA [52050080],1957-01-15 00:00:00,2420.0,1.09416667,-77.39197222000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,2393,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8863,52050090,IMUES [52050090],1957-01-15 00:00:00,2550.0,1.05525,-77.49955556,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,2583,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8864,52050100,GUALMATAN [52050100],1972-07-15 00:00:00,2830.0,0.90666667,-77.58138889,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,2896,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8865,52050110,CUMBAL [52050110],1958-01-15 00:00:00,3115.0,0.908,-77.78711111,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,3108,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8866,52050120,PUERRES [52050120],1971-08-15 00:00:00,2817.0,0.88825,-77.50291666999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,2774,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8867,52050130,CHILES [52050130],1972-07-15 00:00:00,3100.0,0.81166667,-77.84833332999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,3170,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8868,52050140,VIVERO LINARES [52050140],1980-04-15 00:00:00,1480.0,1.34805556,-77.52611111,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,1504,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8869,52050150,EDIFICIO TUQUERRES  [52050150],1963-04-15 00:00:00,3104.0,1.1,-77.61666667,1969-01-15 00:00:00,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI,PM,3107,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8870,52050160,CAMP PILCUAN  [52050160],1967-03-15 00:00:00,2560.0,1.06666667,-77.55,1968-10-15 00:00:00,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI,PM,2498,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8871,52050170,AGROYACO [5205017],1966-05-15 00:00:00,2600.0,1.11666667,-77.33333332999999,1969-08-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,3204,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8872,52050180,BATIOJA  [52050180],1982-09-15 00:00:00,1500.0,1.31666667,-77.53333332999999,NaT,FEDERACION NACIONAL DE CAFETEROS,PM,2289,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8873,52050190,SANTA ROSA POTOSI [52050190],1995-06-15 00:00:00,2746.0,0.81625,-77.56852778,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,2677,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8874,5205500123,LAS IGLESIAS  - AUT [5205500123],2017-06-21 00:00:00,2973.0,1.05480556,-77.27025,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,2960,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8875,52055030,BOMBONA [52055030],1968-09-15 00:00:00,1493.0,1.18436111,-77.46511111000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,1571,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8876,52055060,TANAMA [52055060],1972-06-15 00:00:00,1500.0,1.37355556,-77.58305556,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,1574,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8877,52055070,OSPINA PEREZ  [52055070],1951-09-15 00:00:00,1700.0,1.26666667,-77.46666667,NaT,FEDERACION NACIONAL DE CAFETEROS,CO,1880,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8878,52055090,SINDAGUA [52055090],1987-07-15 00:00:00,2800.0,1.10758333,-77.38936111000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,2726,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8879,52055100,VILLA ROSA [5205510],1990-04-15 00:00:00,30.0,1.0305,-77.63827778,2006-05-08 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,2927,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8880,52055120,PIEDRAS TANGUA  [52055120],2006-09-08 00:00:00,3087.0,1.03333333,-77.3,NaT,EMPOPASTO,CP,3245,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8881,52055130,CAMPANERO SAN  [52055130],2006-09-13 00:00:00,2872.0,1.1,-77.25,NaT,ESTACIONES PARTICULARES,CP,3128,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8882,52055150,CERRO PARAMO  - AUT [52055150],2005-12-09 00:00:00,3585.0,0.84311111,-77.38880556000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,3531,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8883,52055170,LA JOSEFINA - AUT [52055170],2005-12-10 00:00:00,2450.0,0.93030556,-77.49119444,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,2430,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8884,52055180,PIEDRAS  [52055180],2006-09-10 00:00:00,3178.0,1.03333333,-77.3,NaT,EMPOPASTO,CP,3245,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8885,52055190,CASANARE  - AUT  [52055190],2007-04-21 00:00:00,2941.0,1.11638889,-77.255,NaT,EMPOPASTO,CP,2997,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8886,52055200,FUNES [52055200],2009-09-01 00:00:00,2181.0,1.00422222,-77.44580556000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,2229,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8887,52055220,EL PARAISO - AUT [52055220],2004-03-01 00:00:00,3120.0,1.07061111,-77.63688889,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,3031,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8888,52055230,AEROPUERTO SAN LUIS - AUT [52055230],1997-11-06 00:00:00,2961.0,0.85708333,-77.67775,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,SP,2964,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8889,52055501,OSPINA PEREZ  - AUT  [52055501],2013-08-31 19:00:00,1619.0,1.25472222,-77.48777778,NaT,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,CP,1586,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8890,52055502,SANDONA  - AUT  [52055502],2013-08-31 19:00:00,1838.0,1.30088889,-77.46035833,NaT,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,CP,1750,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8891,52057010,PILCUAN [52057010],1979-10-15 00:00:00,1780.0,1.02177778,-77.47280556000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,1762,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8892,52057020,ANCUYA [5205702],1963-10-15 00:00:00,1190.0,1.26666667,-77.51666666999999,2002-03-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,1344,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8893,52057030,AGROYACO [52057030],1967-10-15 00:00:00,480.0,1.57438889,-77.44197222000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,436,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8894,52057040,CARLOSAMA [52057040],1955-12-15 00:00:00,2920.0,0.84416667,-77.68588889,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,2839,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8895,52057050,SAN PEDRO  - AUT [52057050],1980-02-15 00:00:00,850.0,1.383,-77.48227778,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,732,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8896,52057060,YUNGUILLA [52057060],1980-06-15 00:00:00,1450.0,1.35333333,-77.5835,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,1360,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8897,52057070,BOQUERON [52057070],1984-06-15 00:00:00,30.0,0.81666667,-77.55,1986-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,2794,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8898,52057080,PIEDRAS  - AUT  [52057080],2006-09-10 00:00:00,3623.0,1.03463889,-77.31261111,NaT,EMPOPASTO,LG,3223,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8899,52057090,CASANARE  [52057090],2007-04-21 00:00:00,2977.0,1.11344444,-77.25330556,NaT,EMPOPASTO,LG,2990,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8900,52057100,RUMICHACA - AUT [52057100],2016-11-15 00:00:00,2582.0,0.81378611,-77.66197778,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,2737,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
8901,52060020,SOTOMAYOR  [52060020],1969-01-15 00:00:00,1700.0,1.46666667,-77.5,NaT,FEDERACION NACIONAL DE CAFETEROS,PM,1286,5,52,5205,Pacifico,Patía,Río Guáitara,3662.42488531
